coras = 4653 (3.2268)
>>> Mon Mar 14 07:13:42 2022 | 9 | raios | pruned
>>> Mon Mar 14 07:12:41 2022 | 10 | soria | 4727
>>> Mon Mar 14 07:13:15 2022 | 11 | roais | pruned
>>> Mon Mar 14 07:12:58 2022 | 12 | roias | 4742
>>> Mon Mar 14 07:14:17 2022 | 13 | risao | 4744
>>> Mon Mar 14 07:12:50 2022 | 14 | isaro | pruned
>>> Mon Mar 14 07:14:07 2022 | 15 | orais | pruned
>>> Mon Mar 14 07:12:52 2022 | 16 | orlea | pruned
>>> Mon Mar 14 07:14:02 2022 | 17 | olare | pruned
>>> Mon Mar 14 07:13:01 2022 | 18 | lerao | 4734
>>> Mon Mar 14 07:15:10 2022 | 19 | olear | pruned
>>> Mon Mar 14 07:13:00 2022 | 20 | relao | pruned
>>> Mon Mar 14 07:15:38 2022 | 21 | ecoar | pruned
>>> Mon Mar 14 07:13:01 2022 | 22 | recao | pruned
>>> Mon Mar 14 07:14:08 2022 | 23 | acero | pruned
>>> Mon Mar 14 07:13:03 2022 | 24 | ocrea | pruned
>>> Mon Mar 14 07:15:30 2022 | 25 | eroca | pruned
>>> Mon Mar 14 07:13:02 2022 | 26 | caroe | pruned
>>> Mon Mar 14 07:15:46 2022 | 27 | ostra | pruned
>>> Mon Mar 14 07:13:06 2022 | 28 | rasto | 4717
>>> Mon Mar 14 07:14:18 2022 | 29 | toras | 4662
>>> Mon Mar 14 07:13:04 2022 | 30 | ratos | pruned
>>> Mon Mar 14 07:15:40 2022 | 31 | tarso | 4695
>>> Mon Mar 14 07:13:05 2022 | 32 | taros | 4727
>>> Mon Mar 14 07:15:50 2022 | 33 | astro | pruned
>>> Mon Mar 14 07:13:21 2022 | 34 | tosar | 4692
>>> Mon Mar 14 07:14:37 2022 | 35 | rotas | 4717
>>> Mon Mar 14 07:13:46 2022 | 36 | areou | pruned
>>> Mon Mar 14 07:16:44 2022 | 37 | aureo | pruned
>>> Mon Mar 14 07:13:17 2022 | 38 | renao | pruned
>>> Mon Mar 14 07:16:40 2022 | 39 | enora | pruned
>>> Mon Mar 14 07:13:37 2022 | 40 | onera | pruned
>>> Mon Mar 14 07:14:58 2022 | 41 | moera | pruned
>>> Mon Mar 14 07:13:49 2022 | 42 | rameo | pruned
>>> Mon Mar 14 07:18:16 2022 | 43 | amore | pruned
>>> Mon Mar 14 07:13:23 2022 | 44 | remoa | pruned
>>> Mon Mar 14 07:17:08 2022 | 45 | rosal | pruned
>>> Mon Mar 14 07:13:47 2022 | 46 | orlas | pruned
>>> Mon Mar 14 07:15:10 2022 | 47 | soral | 4725
>>> Mon Mar 14 07:13:54 2022 | 48 | rolas | 4731
>>> Mon Mar 14 07:18:50 2022 | 49 | solar | 4732
>>> Mon Mar 14 07:13:24 2022 | 50 | ralos | pruned
>>> Mon Mar 14 07:17:20 2022 | 51 | caros | 4704
>>> Mon Mar 14 07:13:50 2022 | 52 | coras | 4653
>>> Mon Mar 14 07:15:58 2022 | 53 | socar | 4719
>>> Mon Mar 14 07:13:58 2022 | 54 | rasco | 4717
>>> Mon Mar 14 07:19:07 2022 | 55 | sacro | 4690
>>> Mon Mar 14 07:13:30 2022 | 56 | rosca | 4720
>>> Mon Mar 14 07:17:32 2022 | 57 | corsa | 4681
>>> Mon Mar 14 07:13:51 2022 | 58 | arcos | pruned
>>> Mon Mar 14 07:16:02 2022 | 59 | oscar | pruned
>>> Mon Mar 14 07:14:01 2022 | 60 | rocas | 4701
>>> Mon Mar 14 07:19:15 2022 | 61 | sorca | 4676
>>> Mon Mar 14 07:13:33 2022 | 62 | sarco | 4666
>>> Mon Mar 14 07:17:52 2022 | 63 | orcas | pruned
>>> Mon Mar 14 07:13:54 2022 | 64 | atrio | pruned
>>> Mon Mar 14 07:16:14 2022 | 65 | troia | pruned
>>> Mon Mar 14 07:14:08 2022 | 66 | traio | pruned
>>> Mon Mar 14 07:19:21 2022 | 67 | ratio | 4750
>>> Mon Mar 14 07:13:35 2022 | 68 | ritao | 4744
>>> Mon Mar 14 07:18:02 2022 | 69 | torai | pruned
>>> Mon Mar 14 07:13:56 2022 | 70 | tirao | 4696
>>> Mon Mar 14 07:16:21 2022 | 71 | atiro | pruned
>>> Mon Mar 14 07:14:10 2022 | 72 | toira | 4745
>>> Mon Mar 14 07:19:28 2022 | 73 | rotia | pruned
>>> Mon Mar 14 07:13:37 2022 | 74 | toria | 4708
>>> Mon Mar 14 07:18:11 2022 | 75 | poare | pruned
>>> Mon Mar 14 07:14:14 2022 | 76 | arpoe | pruned
>>> Mon Mar 14 07:16:29 2022 | 77 | apero | pruned
>>> Mon Mar 14 07:14:14 2022 | 78 | peroa | pruned
>>> Mon Mar 14 07:19:36 2022 | 79 | pareo | pruned
>>> Mon Mar 14 07:13:46 2022 | 80 | opera | pruned
>>> Mon Mar 14 07:18:26 2022 | 81 | erado | pruned
>>> Mon Mar 14 07:14:22 2022 | 82 | eroda | pruned
>>> Mon Mar 14 07:18:19 2022 | 83 | adore | pruned
>>> Mon Mar 14 07:14:22 2022 | 84 | doera | pruned
>>> Mon Mar 14 07:19:41 2022 | 85 | airol | pruned
>>> Mon Mar 14 07:13:48 2022 | 86 | lirao | 4721
>>> Mon Mar 14 07:18:50 2022 | 87 | orlai | pruned
>>> Mon Mar 14 07:14:24 2022 | 88 | loira | pruned
>>> Mon Mar 14 07:18:41 2022 | 89 | olira | pruned
>>> Mon Mar 14 07:14:25 2022 | 90 | rolai | pruned
>>> Mon Mar 14 07:19:45 2022 | 91 | arilo | pruned
>>> Mon Mar 14 07:13:52 2022 | 92 | rauso | pruned
>>> Mon Mar 14 07:18:59 2022 | 93 | sarou | pruned
>>> Mon Mar 14 07:14:39 2022 | 94 | ousar | pruned
>>> Mon Mar 14 07:19:12 2022 | 95 | arcio | pruned
>>> Mon Mar 14 07:14:26 2022 | 96 | acori | pruned
>>> Mon Mar 14 07:19:51 2022 | 97 | corai | pruned
>>> Mon Mar 14 07:13:54 2022 | 98 | icaro | pruned
>>> Mon Mar 14 07:19:10 2022 | 99 | rocai | pruned
>>> Mon Mar 14 07:14:41 2022 | 100 | racio | pruned
>>> Mon Mar 14 07:19:17 2022 | 101 | cario | 4717
>>> Mon Mar 14 07:14:30 2022 | 102 | orcai | pruned
>>> Mon Mar 14 07:19:59 2022 | 103 | croia | pruned
>>> Mon Mar 14 07:14:01 2022 | 104 | arico | pruned
>>> Mon Mar 14 07:19:21 2022 | 105 | cairo | 4739
>>> Mon Mar 14 07:14:43 2022 | 106 | coira | pruned
>>> Mon Mar 14 07:20:27 2022 | 107 | sonar | pruned
>>> Mon Mar 14 07:14:34 2022 | 108 | sorna | 4748
>>> Mon Mar 14 07:20:13 2022 | 109 | noras | 4742
>>> Mon Mar 14 07:14:12 2022 | 110 | ornas | pruned
>>> Mon Mar 14 07:19:31 2022 | 111 | rosna | pruned
>>> Mon Mar 14 07:14:56 2022 | 112 | reboa | pruned
>>> Mon Mar 14 07:21:05 2022 | 113 | somar | pruned
>>> Mon Mar 14 07:14:37 2022 | 114 | moras | 4719
>>> Mon Mar 14 07:20:23 2022 | 115 | ramos | pruned
>>> Mon Mar 14 07:14:17 2022 | 116 | romas | pruned
>>> Mon Mar 14 07:19:43 2022 | 117 | morsa | 4741
>>> Mon Mar 14 07:14:58 2022 | 118 | marso | 4739
>>> Mon Mar 14 07:21:42 2022 | 119 | raiou | pruned
>>> Mon Mar 14 07:14:52 2022 | 120 | ervao | pruned
>>> Mon Mar 14 07:21:20 2022 | 121 | revoa | pruned
>>> Mon Mar 14 07:14:22 2022 | 122 | verao | pruned
>>> Mon Mar 14 07:19:55 2022 | 123 | garoe | pruned
>>> Mon Mar 14 07:15:06 2022 | 124 | ornai | pruned
>>> Mon Mar 14 07:22:02 2022 | 125 | noira | pruned
>>> Mon Mar 14 07:14:58 2022 | 126 | anori | pruned
>>> Mon Mar 14 07:21:59 2022 | 127 | irona | pruned
>>> Mon Mar 14 07:14:25 2022 | 128 | noria | pruned
>>> Mon Mar 14 07:20:00 2022 | 129 | psaro | pruned
>>> Mon Mar 14 07:15:10 2022 | 130 | prosa | pruned
>>> Mon Mar 14 07:22:41 2022 | 131 | posar | pruned
>>> Mon Mar 14 07:15:01 2022 | 132 | psora | pruned
>>> Mon Mar 14 07:22:04 2022 | 133 | sapro | pruned
>>> Mon Mar 14 07:14:32 2022 | 134 | proas | pruned
>>> Mon Mar 14 07:20:49 2022 | 135 | sopra | pruned
>>> Mon Mar 14 07:15:11 2022 | 136 | raspo | pruned
>>> Mon Mar 14 07:22:50 2022 | 137 | poras | 4726
>>> Mon Mar 14 07:15:02 2022 | 138 | tarol | 4740
>>> Mon Mar 14 07:23:39 2022 | 139 | afore | pruned
>>> Mon Mar 14 07:14:34 2022 | 140 | toral | 4725
>>> Mon Mar 14 07:21:13 2022 | 141 | altor | pruned
>>> Mon Mar 14 07:15:19 2022 | 142 | tolar | 4724
>>> Mon Mar 14 07:23:20 2022 | 143 | lotar | 4743
>>> Mon Mar 14 07:15:15 2022 | 144 | traco | pruned
>>> Mon Mar 14 07:23:55 2022 | 145 | cotra | 4713
>>> Mon Mar 14 07:14:47 2022 | 146 | crato | pruned
>>> Mon Mar 14 07:21:25 2022 | 147 | troca | pruned
>>> Mon Mar 14 07:15:21 2022 | 148 | torca | 4678
>>> Mon Mar 14 07:23:46 2022 | 149 | tocar | 4715
>>> Mon Mar 14 07:15:16 2022 | 150 | carto | 4657
>>> Mon Mar 14 07:23:59 2022 | 151 | corta | 4673
>>> Mon Mar 14 07:14:54 2022 | 152 | cotar | 4717
>>> Mon Mar 14 07:21:34 2022 | 153 | toesa | pruned
>>> Mon Mar 14 07:15:23 2022 | 154 | estao | pruned
>>> Mon Mar 14 07:23:58 2022 | 155 | tesao | pruned
>>> Mon Mar 14 07:15:18 2022 | 156 | sorda | 4746
>>> Mon Mar 14 07:24:03 2022 | 157 | sodra | pruned
>>> Mon Mar 14 07:14:55 2022 | 158 | sardo | 4740
>>> Mon Mar 14 07:22:01 2022 | 159 | rodas | pruned
>>> Mon Mar 14 07:15:34 2022 | 160 | dosar | pruned
>>> Mon Mar 14 07:24:34 2022 | 161 | sodar | pruned
>>> Mon Mar 14 07:15:20 2022 | 162 | raiom | pruned
>>> Mon Mar 14 07:24:32 2022 | 163 | arimo | pruned
>>> Mon Mar 14 07:14:58 2022 | 164 | roiam | pruned
>>> Mon Mar 14 07:22:14 2022 | 165 | maori | pruned
>>> Mon Mar 14 07:15:36 2022 | 166 | maior | pruned
>>> Mon Mar 14 07:24:42 2022 | 167 | mirao | 4738
>>> Mon Mar 14 07:15:24 2022 | 168 | morai | pruned
>>> Mon Mar 14 07:24:38 2022 | 169 | moria | pruned
>>> Mon Mar 14 07:15:01 2022 | 170 | irmao | pruned
>>> Mon Mar 14 07:22:22 2022 | 171 | moira | pruned
>>> Mon Mar 14 07:15:38 2022 | 172 | coral | 4706
>>> Mon Mar 14 07:25:08 2022 | 173 | locar | 4739
>>> Mon Mar 14 07:15:28 2022 | 174 | rocal | 4750
>>> Mon Mar 14 07:24:59 2022 | 175 | colar | 4731
>>> Mon Mar 14 07:15:03 2022 | 176 | calor | 4732
>>> Mon Mar 14 07:22:38 2022 | 177 | lacro | 4728
>>> Mon Mar 14 07:15:39 2022 | 178 | corla | 4719
>>> Mon Mar 14 07:25:29 2022 | 179 | claro | pruned
>>> Mon Mar 14 07:15:33 2022 | 180 | clora | pruned
>>> Mon Mar 14 07:25:14 2022 | 181 | acrol | pruned
>>> Mon Mar 14 07:15:04 2022 | 182 | lorca | 4701
>>> Mon Mar 14 07:22:48 2022 | 183 | ropia | pruned
>>> Mon Mar 14 07:15:43 2022 | 184 | aripo | pruned
>>> Mon Mar 14 07:25:34 2022 | 185 | pario | pruned
>>> Mon Mar 14 07:15:44 2022 | 186 | opiar | pruned
>>> Mon Mar 14 07:25:42 2022 | 187 | priao | pruned
>>> Mon Mar 14 07:15:06 2022 | 188 | pirao | pruned
>>> Mon Mar 14 07:23:05 2022 | 189 | piora | pruned
>>> Mon Mar 14 07:15:45 2022 | 190 | apiro | pruned
>>> Mon Mar 14 07:25:40 2022 | 191 | pairo | pruned
>>> Mon Mar 14 07:15:45 2022 | 192 | poiar | pruned
>>> Mon Mar 14 07:25:55 2022 | 193 | piroa | pruned
>>> Mon Mar 14 07:15:09 2022 | 194 | poria | pruned
>>> Mon Mar 14 07:23:13 2022 | 195 | leoas | pruned
>>> Mon Mar 14 07:15:47 2022 | 196 | selao | pruned
>>> Mon Mar 14 07:25:43 2022 | 197 | alose | pruned
>>> Mon Mar 14 07:15:48 2022 | 198 | solea | pruned
>>> Mon Mar 14 07:26:02 2022 | 199 | lesao | pruned
>>> Mon Mar 14 07:15:11 2022 | 200 | aselo | pruned
>>> Mon Mar 14 07:23:16 2022 | 201 | aloes | pruned
>>> Mon Mar 14 07:15:48 2022 | 202 | aceso | pruned
>>> Mon Mar 14 07:25:52 2022 | 203 | toura | pruned
>>> Mon Mar 14 07:15:51 2022 | 204 | secao | pruned
>>> Mon Mar 14 07:26:23 2022 | 205 | truao | pruned
>>> Mon Mar 14 07:15:22 2022 | 206 | outar | pruned
>>> Mon Mar 14 07:23:43 2022 | 207 | outra | pruned
>>> Mon Mar 14 07:15:51 2022 | 208 | tauro | pruned
>>> Mon Mar 14 07:27:01 2022 | 209 | broas | pruned
>>> Mon Mar 14 07:15:52 2022 | 210 | escoa | pruned
>>> Mon Mar 14 07:26:36 2022 | 211 | aturo | pruned
>>> Mon Mar 14 07:15:24 2022 | 212 | ecoas | pruned
>>> Mon Mar 14 07:23:49 2022 | 213 | coesa | pruned
>>> Mon Mar 14 07:15:53 2022 | 214 | rabos | pruned
>>> Mon Mar 14 07:27:11 2022 | 215 | obras | pruned
>>> Mon Mar 14 07:15:54 2022 | 216 | acoes | pruned
>>> Mon Mar 14 07:27:48 2022 | 217 | sobra | pruned
>>> Mon Mar 14 07:15:29 2022 | 218 | autor | pruned
>>> Mon Mar 14 07:24:33 2022 | 219 | urato | pruned
>>> Mon Mar 14 07:15:58 2022 | 220 | sabor | pruned
>>> Mon Mar 14 07:27:30 2022 | 221 | ateio | pruned
>>> Mon Mar 14 07:16:05 2022 | 222 | arido | pruned
>>> Mon Mar 14 07:28:13 2022 | 223 | odiar | pruned
>>> Mon Mar 14 07:15:32 2022 | 224 | irado | pruned
>>> Mon Mar 14 07:24:49 2022 | 225 | adiro | pruned
>>> Mon Mar 14 07:16:00 2022 | 226 | doria | pruned
>>> Mon Mar 14 07:27:38 2022 | 227 | radio | pruned
>>> Mon Mar 14 07:16:08 2022 | 228 | dirao | pruned
>>> Mon Mar 14 07:28:22 2022 | 229 | rodai | pruned
>>> Mon Mar 14 07:15:45 2022 | 230 | aidro | pruned
>>> Mon Mar 14 07:24:55 2022 | 231 | dairo | pruned
>>> Mon Mar 14 07:16:08 2022 | 232 | iodar | pruned
>>> Mon Mar 14 07:27:50 2022 | 233 | sorva | pruned
>>> Mon Mar 14 07:16:22 2022 | 234 | tonar | pruned
>>> Mon Mar 14 07:29:01 2022 | 235 | sovar | pruned
>>> Mon Mar 14 07:15:46 2022 | 236 | natro | pruned
>>> Mon Mar 14 07:24:58 2022 | 237 | antro | pruned
>>> Mon Mar 14 07:16:11 2022 | 238 | torna | 4732
>>> Mon Mar 14 07:28:19 2022 | 239 | notar | pruned
>>> Mon Mar 14 07:16:27 2022 | 240 | trona | pruned
>>> Mon Mar 14 07:29:06 2022 | 241 | sargo | pruned
>>> Mon Mar 14 07:15:48 2022 | 242 | sagro | pruned
>>> Mon Mar 14 07:25:07 2022 | 243 | rasgo | pruned
>>> Mon Mar 14 07:16:14 2022 | 244 | rogas | pruned
>>> Mon Mar 14 07:28:30 2022 | 245 | argos | pruned
>>> Mon Mar 14 07:16:32 2022 | 246 | graos | pruned
>>> Mon Mar 14 07:29:26 2022 | 247 | sogar | pruned
>>> Mon Mar 14 07:15:53 2022 | 248 | grosa | pruned
>>> Mon Mar 14 07:25:40 2022 | 249 | sogra | pruned
>>> Mon Mar 14 07:16:16 2022 | 250 | goras | pruned
>>> Mon Mar 14 07:28:50 2022 | 251 | rezao | pruned
>>> Mon Mar 14 07:16:34 2022 | 252 | morta | 4713
>>> Mon Mar 14 07:29:42 2022 | 253 | tomar | 4745
>>> Mon Mar 14 07:16:05 2022 | 254 | tramo | pruned
>>> Mon Mar 14 07:25:46 2022 | 255 | marto | 4699
>>> Mon Mar 14 07:16:18 2022 | 256 | rotam | pruned
>>> Mon Mar 14 07:28:55 2022 | 257 | sofra | pruned
>>> Mon Mar 14 07:16:38 2022 | 258 | safro | pruned
>>> Mon Mar 14 07:29:58 2022 | 259 | afros | pruned
>>> Mon Mar 14 07:16:09 2022 | 260 | foras | pruned
>>> Mon Mar 14 07:26:33 2022 | 261 | orfas | pruned
>>> Mon Mar 14 07:16:20 2022 | 262 | fasor | pruned
>>> Mon Mar 14 07:29:02 2022 | 263 | lauro | pruned
>>> Mon Mar 14 07:16:42 2022 | 264 | loura | pruned
>>> Mon Mar 14 07:30:09 2022 | 265 | ralou | pruned
>>> Mon Mar 14 07:16:11 2022 | 266 | arcou | pruned
>>> Mon Mar 14 07:27:06 2022 | 267 | uraco | pruned
>>> Mon Mar 14 07:16:23 2022 | 268 | curao | 4729
>>> Mon Mar 14 07:29:25 2022 | 269 | coura | pruned
>>> Mon Mar 14 07:16:47 2022 | 270 | rouca | pruned
>>> Mon Mar 14 07:30:21 2022 | 271 | eolia | pruned
>>> Mon Mar 14 07:16:14 2022 | 272 | rejao | pruned
>>> Mon Mar 14 07:27:19 2022 | 273 | reajo | pruned
>>> Mon Mar 14 07:16:27 2022 | 274 | arejo | pruned
>>> Mon Mar 14 07:30:25 2022 | 275 | boiar | pruned
>>> Mon Mar 14 07:16:51 2022 | 276 | ecoai | pruned
>>> Mon Mar 14 07:31:11 2022 | 277 | biaro | pruned
>>> Mon Mar 14 07:16:23 2022 | 278 | ibaro | pruned
>>> Mon Mar 14 07:27:27 2022 | 279 | bario | pruned
>>> Mon Mar 14 07:16:33 2022 | 280 | exaro | pruned
>>> Mon Mar 14 07:30:30 2022 | 281 | narlo | pruned
>>> Mon Mar 14 07:16:53 2022 | 282 | norca | 4743
>>> Mon Mar 14 07:31:18 2022 | 283 | ranco | pruned
>>> Mon Mar 14 07:16:25 2022 | 284 | narco | 4735
>>> Mon Mar 14 07:27:35 2022 | 285 | corna | 4740
>>> Mon Mar 14 07:16:34 2022 | 286 | ronca | pruned
>>> Mon Mar 14 07:30:38 2022 | 287 | acron | pruned
>>> Mon Mar 14 07:16:57 2022 | 288 | senao | pruned
>>> Mon Mar 14 07:31:24 2022 | 289 | anoes | pruned
>>> Mon Mar 14 07:16:27 2022 | 290 | raivo | pruned
>>> Mon Mar 14 07:27:45 2022 | 291 | virao | pruned
